1000
6.3387593254446983337e-03,2.5051635503768920898e-01,8.1091356277465820312e-01
5.3288924694061279297e-01,4.2735211551189422607e-02,7.7071112394332885742e-01
6.4519003033638000488e-02,8.4868568181991577148e-01,4.8158791661262512207e-01
7.6230823993682861328e-01,1.2430325895547866821e-01,7.1482783555984497070e-01
9.4905060529708862305e-01,1.0667061060667037964e-01,2.9796674847602844238e-01
6.8443322181701660156e-01,8.8475638628005981445e-01,5.3135854005813598633e-01
1.5942253172397613525e-01,8.5354030132293701172e-01,8.9698308706283569336e-01
3.4401544928550720215e-01,1.8450768664479255676e-02,1.4304031431674957275e-01
2.3447693884372711182e-01,8.8538581132888793945e-01,8.4748929738998413086e-01
8.5023492574691772461e-02,1.6054245829582214355e-01,3.8895145058631896973e-02
3.6394363641738891602e-01,4.9249641597270965576e-03,8.5467904806137084961e-01
2.2085484862327575684e-01,7.8717964887619018555e-01,8.3364021778106689453e-01
3.8964247703552246094e-01,5.3350949287414550781e-01,9.0836930274963378906e-01
1.9983619451522827148e-01,9.2093682289123535156e-01,4.0625569224357604980e-01
2.4127349257469177246e-02,9.8123669624328613281e-01,8.9393484592437744141e-01
1.2455753237009048462e-01,7.9318150877952575684e-02,4.5958256721496582031e-01
5.8777469396591186523e-01,7.0919841527938842773e-01,4.4726973772048950195e-01
5.5516517162322998047e-01,5.5175054073333740234e-01,5.8436769992113113403e-02
7.6418250799179077148e-01,8.7811581790447235107e-02,9.9920755624771118164e-01
6.2550801038742065430e-01,8.5256415605545043945e-01,1.7175192013382911682e-02
9.6074426174163818359e-01,6.8386077880859375000e-01,9.9522209167480468750e-01
5.0348263233900070190e-02,3.1855201721191406250e-01,2.5348174571990966797e-01
6.3780081272125244141e-01,1.8055224418640136719e-01,3.3864161372184753418e-01
4.5968556404113769531e-01,1.9134882092475891113e-01,4.9542742967605590820e-01
6.2455737590789794922e-01,1.8306651711463928223e-01,4.6602699160575866699e-01
4.9641704559326171875e-01,6.9226175546646118164e-01,1.9958136975765228271e-01
4.7590285539627075195e-01,2.5291129946708679199e-02,5.1705974340438842773e-01
1.1467678472399711609e-02,3.6456957459449768066e-02,9.4490963220596313477e-01
3.6144092679023742676e-02,1.8739402294158935547e-01,9.1588234901428222656e-01
5.9635144472122192383e-01,6.8023037910461425781e-01,8.5592740774154663086e-01
8.3923333883285522461e-01,9.6372175216674804688e-01,6.4249235391616821289e-01
4.5091772079467773438e-01,6.6656821966171264648e-01,3.9872890710830688477e-01
4.6601858735084533691e-01,2.1592403948307037354e-01,2.2677203640341758728e-02
3.5503321886062622070e-01,6.0242938995361328125e-01,9.8251396417617797852e-01
2.8465786576271057129e-01,3.5431003570556640625e-01,4.0196242928504943848e-01
6.7229866981506347656e-02,4.1819140315055847168e-01,5.7813435792922973633e-01
8.3048969507217407227e-01,1.5800039470195770264e-01,6.8883836269378662109e-01
6.4400845766067504883e-01,8.2485711574554443359e-01,2.6070928573608398438e-01
9.8132556676864624023e-01,8.9190375804901123047e-01,3.2577782869338989258e-01
8.6607015132904052734e-01,1.7716175317764282227e-01,5.0528705120086669922e-01
3.6047959327697753906e-01,5.3134548664093017578e-01,2.3684529960155487061e-01
9.4215679168701171875e-01,3.2142958045005798340e-01,2.4698533117771148682e-01
7.5942552089691162109e-01,7.5540071725845336914e-01,3.8156937807798385620e-02
1.5882499516010284424e-01,3.3408913016319274902e-01,5.5954742431640625000e-01
8.1451117992401123047e-02,2.5085496902465820312e-01,2.3822205141186714172e-02
8.4915792942047119141e-01,8.4813779592514038086e-01,7.3504549264907836914e-01
8.6110033094882965088e-02,8.7988454103469848633e-01,3.1465119123458862305e-01
6.0226440429687500000e-01,2.3384971916675567627e-01,2.5261518359184265137e-01
8.3840870857238769531e-01,2.8639405965805053711e-01,4.1677288711071014404e-02
1.1354165151715278625e-02,6.9284951686859130859e-01,8.3866852521896362305e-01
2.7276921272277832031e-01,5.3484451770782470703e-01,2.3064886033535003662e-01
3.4301024675369262695e-01,9.5402950048446655273e-01,3.4370848536491394043e-01
2.1541734039783477783e-01,4.4250163435935974121e-01,8.8174206018447875977e-01
2.2817172110080718994e-01,6.8008548021316528320e-01,6.9111055135726928711e-01
7.8065454959869384766e-01,2.2801998257637023926e-01,5.7163226604461669922e-01
1.3311603665351867676e-01,3.7872412800788879395e-01,6.4451657235622406006e-02
9.5580101013183593750e-01,3.4381803870201110840e-01,2.0850526168942451477e-02
3.5032320022583007812e-01,5.8420187234878540039e-01,7.8388661146163940430e-01
8.0183637142181396484e-01,4.9283108115196228027e-01,4.1575884819030761719e-01
2.2424824535846710205e-01,3.6256647109985351562e-01,6.0286641120910644531e-01
6.6218507289886474609e-01,1.8564975261688232422e-01,9.9716979265213012695e-01
7.3132407665252685547e-01,6.5040536224842071533e-02,6.9622355699539184570e-01
5.0117301940917968750e-01,3.4982064366340637207e-01,3.2672041654586791992e-01
9.0351122617721557617e-01,5.6650948524475097656e-01,6.3388580083847045898e-01
9.7217273712158203125e-01,1.0958830267190933228e-01,5.0544410943984985352e-01
5.9951901435852050781e-01,4.6750947833061218262e-01,9.5404744148254394531e-01
8.6367726325988769531e-01,9.3614405393600463867e-01,5.4678374528884887695e-01
7.9618591070175170898e-01,5.1913398504257202148e-01,4.0515476465225219727e-01
9.3186080455780029297e-01,9.8101216554641723633e-01,3.7787088751792907715e-01
1.0360221564769744873e-01,6.7296546697616577148e-01,5.9999954700469970703e-01
9.3372970819473266602e-01,3.6736005544662475586e-01,5.8550858497619628906e-01
1.1813853681087493896e-01,7.9060482978820800781e-01,9.3321347236633300781e-01
4.6403679251670837402e-01,7.5389808416366577148e-01,6.5839892625808715820e-01
5.7768809795379638672e-01,4.7417545318603515625e-01,3.6000952124595642090e-01
5.0958496332168579102e-01,7.8578317165374755859e-01,4.3157848715782165527e-01
7.4299591779708862305e-01,6.7432880401611328125e-02,1.1124527454376220703e-01
8.6868578195571899414e-01,6.8900495767593383789e-01,6.6578745841979980469e-01
6.5466064214706420898e-01,5.3923732042312622070e-01,8.1135123968124389648e-01
2.5256928801536560059e-01,2.8655838966369628906e-01,7.9674965143203735352e-01
3.8160637021064758301e-01,9.3009555339813232422e-01,1.0041578859090805054e-01
3.1473159790039062500e-01,3.1925162672996520996e-01,4.2206901311874389648e-01
4.5661348104476928711e-01,2.9737362265586853027e-01,2.1435697376728057861e-01
8.3002817630767822266e-01,1.9429966807365417480e-01,7.5897312164306640625e-01
7.9262268543243408203e-01,6.0287934541702270508e-01,5.4533344507217407227e-01
1.7931427061557769775e-01,6.2334489822387695312e-01,2.1367478370666503906e-01
5.6236654520034790039e-02,7.7121788263320922852e-01,5.9279400110244750977e-01
3.9772203564643859863e-01,6.5188902616500854492e-01,5.4030287265777587891e-01
8.9188623428344726562e-01,6.5810227394104003906e-01,1.0389747470617294312e-01
8.1848984956741333008e-01,4.7881677746772766113e-01,6.4480030536651611328e-01
9.5849168300628662109e-01,8.9632916450500488281e-01,7.0987433195114135742e-01
9.3395996093750000000e-01,9.2868912220001220703e-01,2.2985886037349700928e-01
4.6797183156013488770e-01,2.5266659259796142578e-01,3.5169285535812377930e-01
5.2097404003143310547e-01,4.3817055225372314453e-01,5.5906140804290771484e-01
5.1303303241729736328e-01,9.3486106395721435547e-01,9.4679933786392211914e-01
7.5236558914184570312e-01,3.4813961386680603027e-01,9.5671111345291137695e-01
2.9642656445503234863e-01,9.2161387205123901367e-02,9.5572465658187866211e-01
2.9572071507573127747e-03,9.6666711568832397461e-01,9.1936284303665161133e-01
4.0439307689666748047e-01,5.2005124092102050781e-01,5.1276022195816040039e-01
9.1533327102661132812e-01,4.5103367418050765991e-02,1.7502309381961822510e-01
2.1559064090251922607e-01,6.3357973098754882812e-01,2.5787028670310974121e-01
3.7775275111198425293e-01,8.5768258571624755859e-01,6.6473931074142456055e-01
1.5773864090442657471e-01,8.7416422367095947266e-01,9.8788368701934814453e-01
3.9511281251907348633e-01,7.9943907260894775391e-01,1.5918698906898498535e-01
6.8764552474021911621e-02,3.6182093620300292969e-01,2.7820092439651489258e-01
1.8950901925563812256e-01,9.7725427150726318359e-01,2.8421545028686523438e-01
6.0389035940170288086e-01,1.6965106129646301270e-01,3.0201578140258789062e-01
5.8475166559219360352e-01,9.5408946275711059570e-01,9.0106773376464843750e-01
3.6500567197799682617e-01,7.1636998653411865234e-01,7.0610010623931884766e-01
3.5594040155410766602e-01,5.1552683115005493164e-01,5.7910281419754028320e-01
4.4165816903114318848e-01,8.6826121807098388672e-01,7.2222203016281127930e-01
4.6630617976188659668e-01,4.5926257967948913574e-02,3.4052672982215881348e-01
5.5915141105651855469e-01,8.3892947435379028320e-01,1.6350160539150238037e-01
2.3227250576019287109e-01,3.2726275920867919922e-01,3.0042126774787902832e-01
6.6476136445999145508e-01,8.8350504636764526367e-01,2.5653603672981262207e-01
8.6966508626937866211e-01,3.1684482097625732422e-01,8.2852292060852050781e-01
5.6338822841644287109e-01,9.1169631481170654297e-01,4.5678517222404479980e-01
3.3684235811233520508e-01,1.0130544006824493408e-01,9.2236030101776123047e-01
3.9074131846427917480e-01,4.2104482650756835938e-01,4.3238830566406250000e-01
5.6708842515945434570e-01,4.1508827358484268188e-02,7.6396352052688598633e-01
1.5341134741902351379e-02,4.1395762562751770020e-01,3.9140373468399047852e-01
1.0387086868286132812e-01,7.5608164072036743164e-01,8.1906557083129882812e-01
2.0587025582790374756e-01,7.6082932949066162109e-01,6.7089205980300903320e-01
2.6175593957304954529e-02,1.0235669463872909546e-01,9.5063030719757080078e-01
4.7517511248588562012e-01,9.0393418073654174805e-01,4.2450153827667236328e-01
3.9268782734870910645e-01,1.0943196713924407959e-01,5.9822570532560348511e-02
5.6354813277721405029e-02,3.2494983077049255371e-01,5.8877509832382202148e-01
7.6621037721633911133e-01,1.8303543329238891602e-01,6.6190969944000244141e-01
4.7915905714035034180e-02,4.6729293465614318848e-01,4.1808870434761047363e-01
6.6599637269973754883e-01,5.6072509288787841797e-01,3.1463268399238586426e-01
3.1930780410766601562e-01,1.9726133346557617188e-01,2.4761529266834259033e-01
3.9532133936882019043e-01,1.1867140419781208038e-03,9.2763441801071166992e-01
1.4425946772098541260e-01,5.7674217224121093750e-01,8.1297993659973144531e-01
3.1782487034797668457e-01,7.0171207189559936523e-01,9.6740758419036865234e-01
7.8675645589828491211e-01,8.1407588720321655273e-01,3.9468568563461303711e-01
6.6495525836944580078e-01,9.2435336112976074219e-01,8.2558608055114746094e-01
9.8350934684276580811e-02,1.1661753803491592407e-01,5.2117694169282913208e-02
2.7385050058364868164e-01,3.4187000989913940430e-01,1.8464173376560211182e-01
2.3693606257438659668e-01,3.7914502620697021484e-01,8.8634639978408813477e-01
8.7957310676574707031e-01,2.8525254130363464355e-01,9.4081747531890869141e-01
1.1042434722185134888e-01,4.7106832265853881836e-01,5.3428435325622558594e-01
6.1853863298892974854e-02,3.5483807325363159180e-01,4.3966615200042724609e-01
6.2940493226051330566e-02,7.9487144947052001953e-01,8.3292752504348754883e-02
1.8840396404266357422e-01,8.8316446542739868164e-01,5.0895249843597412109e-01
1.0970563441514968872e-01,6.2349504232406616211e-01,6.7439430952072143555e-01
6.0801666975021362305e-01,4.0663167834281921387e-01,2.3598788678646087646e-01
7.4706271290779113770e-02,1.8455719947814941406e-01,5.9285718202590942383e-01
3.6493383347988128662e-02,5.0128179788589477539e-01,2.9848432540893554688e-01
4.6436417102813720703e-01,2.1673835813999176025e-01,9.8818206787109375000e-01
5.4474122589454054832e-04,1.1705641448497772217e-01,2.6777929067611694336e-01
8.7878715991973876953e-01,6.4626294374465942383e-01,8.9177429676055908203e-01
2.2030229866504669189e-01,5.2120387554168701172e-01,4.9756172299385070801e-01
6.1614942550659179688e-01,1.0197436064481735229e-01,2.1408502757549285889e-01
7.0047044754028320312e-01,8.3202582597732543945e-01,5.6952548027038574219e-01
4.2697185277938842773e-01,6.4972289837896823883e-03,4.5602524280548095703e-01
2.6576071977615356445e-01,9.8535186052322387695e-01,6.5616625547409057617e-01
3.7273499369621276855e-01,2.3373858630657196045e-01,4.7508320212364196777e-01
3.4241864085197448730e-01,4.5738163590431213379e-01,2.3563180863857269287e-01
2.0329660177230834961e-01,7.9873599112033843994e-02,6.9734799861907958984e-01
1.1473879218101501465e-01,2.2285296022891998291e-01,6.1793410778045654297e-01
2.5098672509193420410e-01,4.9236905574798583984e-01,1.4882776886224746704e-02
7.9771721363067626953e-01,1.3618595898151397705e-01,7.6636940240859985352e-01
1.8380756676197052002e-01,5.8556264638900756836e-01,5.5686041712760925293e-02
1.3336586952209472656e-01,2.3169319331645965576e-01,1.1881080269813537598e-01
2.7501344680786132812e-01,5.8624082803726196289e-01,9.4384551048278808594e-01
7.1712231636047363281e-01,9.5429837703704833984e-02,2.5671929121017456055e-01
3.2926580309867858887e-01,9.9823194742202758789e-01,6.2038558721542358398e-01
9.5502281188964843750e-01,9.1249006986618041992e-01,7.4758696556091308594e-01
1.8766887485980987549e-01,4.3167263269424438477e-01,7.5706827640533447266e-01
1.8541266024112701416e-01,7.3018360137939453125e-01,8.0500137805938720703e-01
4.1972640156745910645e-01,1.8804421648383140564e-02,1.9882261753082275391e-01
1.4769367873668670654e-01,6.0925581492483615875e-03,3.4799328446388244629e-01
7.9440313577651977539e-01,2.6758491992950439453e-01,5.1509684324264526367e-01
7.1802467107772827148e-01,8.8040804862976074219e-01,4.1794762015342712402e-01
2.2933921217918395996e-01,8.9930564165115356445e-01,4.0903010964393615723e-01
9.4076043367385864258e-01,9.7231340408325195312e-01,7.3098313808441162109e-01
8.1596821546554565430e-01,1.9256235659122467041e-01,9.0202826261520385742e-01
7.9424774646759033203e-01,2.6476118713617324829e-02,2.9707109928131103516e-01
3.7336599826812744141e-01,4.0863737463951110840e-01,3.2906189560890197754e-02
6.8411916494369506836e-01,5.2103835344314575195e-01,9.5789916813373565674e-02
1.8945156037807464600e-01,1.5194873325526714325e-02,3.7133207917213439941e-01
6.6068059206008911133e-01,1.6973917186260223389e-01,1.3606961071491241455e-01
9.4394868612289428711e-01,6.3400149345397949219e-01,8.6976575851440429688e-01
4.3338960409164428711e-01,8.0332207679748535156e-01,3.1452468037605285645e-01
4.1759783029556274414e-01,9.8001366853713989258e-01,4.9158878624439239502e-02
1.9429330527782440186e-01,5.2081060409545898438e-01,9.8815941810607910156e-01
6.5529800951480865479e-02,6.6195629537105560303e-02,5.7117801904678344727e-01
9.7233551740646362305e-01,4.4815933704376220703e-01,7.8349101543426513672e-01
4.5760607719421386719e-01,3.9177802205085754395e-01,1.3825972378253936768e-01
8.2520866394042968750e-01,5.8329457044601440430e-01,7.8894221782684326172e-01
9.9769234657287597656e-01,2.2177992761135101318e-01,1.1165043711662292480e-01
4.5665040612220764160e-01,4.3433851003646850586e-01,8.7869125604629516602e-01
2.1407741308212280273e-01,4.9049866199493408203e-01,2.4490317702293395996e-01
5.5174487829208374023e-01,3.2710778713226318359e-01,9.5998531579971313477e-01
8.7241369485855102539e-01,1.4723135530948638916e-01,9.8109650611877441406e-01
9.3747067451477050781e-01,3.3460143208503723145e-01,4.9602228403091430664e-01
6.3699728250503540039e-01,1.2262263149023056030e-01,3.2032704353332519531e-01
5.6806886196136474609e-01,4.7130385041236877441e-01,6.5010178089141845703e-01
4.6552410721778869629e-01,6.2853850424289703369e-02,4.1374668478965759277e-01
4.8011016845703125000e-01,4.3007662892341613770e-01,9.4491183757781982422e-01
9.5281891524791717529e-02,7.5093954801559448242e-01,6.3428568840026855469e-01
1.7272773385047912598e-01,1.7963433265686035156e-01,1.5873995423316955566e-01
8.0021148920059204102e-01,9.9476331472396850586e-01,8.7391179800033569336e-01
5.1332366466522216797e-01,8.2243925333023071289e-01,2.0851705968379974365e-01
3.5062071681022644043e-01,9.1106301546096801758e-01,5.7547891139984130859e-01
3.7849959731101989746e-01,9.3671435117721557617e-01,8.1384122371673583984e-02
1.8542368710041046143e-01,1.4128136634826660156e-01,3.8644254207611083984e-01
3.7505477666854858398e-01,5.9429359436035156250e-01,5.9388023614883422852e-01
6.1189085245132446289e-01,4.8836898803710937500e-01,6.6997706890106201172e-01
6.3933295011520385742e-01,5.6842207908630371094e-01,8.8275635242462158203e-01
3.0212923884391784668e-01,8.6555022001266479492e-01,6.4112558960914611816e-02
1.3895915448665618896e-01,8.9517980813980102539e-01,3.1017127633094787598e-01
9.3642067909240722656e-01,7.5231581926345825195e-01,5.7832413911819458008e-01
1.1659146100282669067e-01,7.2327375411987304688e-01,5.8608967065811157227e-01
8.2935398817062377930e-01,3.2429397106170654297e-01,9.7628170251846313477e-01
6.7579323053359985352e-01,2.1147030591964721680e-01,7.7829939126968383789e-01
6.6055452823638916016e-01,1.1608340591192245483e-01,1.0207938402891159058e-01
3.7362813949584960938e-01,8.3367991447448730469e-01,3.8013628125190734863e-01
3.7576460838317871094e-01,3.0243116617202758789e-01,7.6937174797058105469e-01
5.6174290180206298828e-01,5.8742380142211914062e-01,2.3846550285816192627e-01
8.7958776950836181641e-01,7.4673622846603393555e-01,8.0011874437332153320e-01
9.8680424690246582031e-01,5.1915353536605834961e-01,8.4859526157379150391e-01
9.6430897712707519531e-01,1.8334320187568664551e-01,2.1584208309650421143e-01
2.0171552896499633789e-01,4.3153420090675354004e-01,9.0597122907638549805e-01
5.7455193996429443359e-01,9.7239738702774047852e-01,1.7596522346138954163e-02
2.6003980636596679688e-01,7.1724766492843627930e-01,1.1350324004888534546e-01
6.4779371023178100586e-01,9.5576447248458862305e-01,5.2278566360473632812e-01
6.0334670543670654297e-01,3.1365525722503662109e-01,8.6196392774581909180e-01
9.6778798103332519531e-01,6.3294774293899536133e-01,2.7358940243721008301e-01
2.7932742238044738770e-01,2.4768330156803131104e-01,9.4022059440612792969e-01
7.8302949666976928711e-01,3.6298832297325134277e-01,9.9953353404998779297e-01
6.2249571084976196289e-01,7.8442054986953735352e-01,6.2292285263538360596e-02
6.0309946537017822266e-01,7.9266971349716186523e-01,7.2146862745285034180e-01
8.9998775720596313477e-01,9.8898750543594360352e-01,9.3927568197250366211e-01
3.1515565514564514160e-01,4.0524950623512268066e-01,7.7975559234619140625e-01
4.7272098064422607422e-01,9.6347731351852416992e-01,3.0976241454482078552e-02
8.3628994226455688477e-01,2.8742495924234390259e-02,6.3921922445297241211e-01
9.3446964025497436523e-01,6.0970306396484375000e-01,7.0452362298965454102e-01
8.3922249078750610352e-01,1.3810248672962188721e-01,2.1166594326496124268e-01
2.0210470259189605713e-01,2.6530789211392402649e-02,2.7289292216300964355e-01
4.1882836818695068359e-01,1.9702015444636344910e-02,6.9347214698791503906e-01
5.4286277294158935547e-01,2.1323013305664062500e-01,4.9392375349998474121e-01
5.9624934196472167969e-01,4.9375958740711212158e-02,1.6521900892257690430e-01
9.9506187438964843750e-01,5.0784808397293090820e-01,3.4416919946670532227e-01
9.9094182252883911133e-02,4.0964344143867492676e-01,2.2439725697040557861e-01
6.5537095069885253906e-01,5.3010857105255126953e-01,9.5749950408935546875e-01
2.9122754931449890137e-01,1.7419269680976867676e-01,2.6799038052558898926e-01
6.8623906373977661133e-01,2.5357091426849365234e-01,8.1051492691040039062e-01
4.6675656922161579132e-03,5.4157829284667968750e-01,1.4625677466392517090e-01
8.6523336172103881836e-01,5.9766161441802978516e-01,3.8021370768547058105e-01
5.6682205200195312500e-01,9.9031919240951538086e-01,1.6281703114509582520e-01
6.1202567815780639648e-01,2.3099759221076965332e-01,6.7054587602615356445e-01
8.9573818445205688477e-01,7.5948804616928100586e-01,6.3546568155288696289e-01
8.3421057462692260742e-01,1.9719426333904266357e-01,3.0508374795317649841e-02
6.4607876539230346680e-01,7.8697586059570312500e-01,9.8145604133605957031e-01
2.5965750217437744141e-01,2.5370964407920837402e-01,1.0696253180503845215e-01
3.5180261731147766113e-01,9.2045485973358154297e-01,7.1984767913818359375e-01
1.0234179347753524780e-01,6.3906572759151458740e-02,6.6724407672882080078e-01
1.7926630377769470215e-01,8.4377467632293701172e-01,7.0913654565811157227e-01
8.9402693510055541992e-01,3.5168468952178955078e-01,6.0011512041091918945e-01
1.2959085404872894287e-01,5.7828581333160400391e-01,3.6760127544403076172e-01
2.5001648813486099243e-02,4.1604614257812500000e-01,1.8535727635025978088e-02
7.9421275854110717773e-01,6.3532787561416625977e-01,3.7726029753684997559e-01
2.9228571057319641113e-01,9.3042916059494018555e-01,7.2190392017364501953e-01
9.6033054590225219727e-01,3.2669904828071594238e-01,5.3376597166061401367e-01
7.5172907114028930664e-01,5.5655765533447265625e-01,6.8607276678085327148e-01
6.7891621589660644531e-01,6.5139138698577880859e-01,9.7247904539108276367e-01
5.1023036241531372070e-01,8.7519365549087524414e-01,8.5856467485427856445e-01
5.9608680009841918945e-01,1.3285750150680541992e-01,7.6301586627960205078e-01
1.1175020784139633179e-01,2.5130552053451538086e-01,6.3129061460494995117e-01
7.3159039020538330078e-01,6.2300634384155273438e-01,9.1301262378692626953e-01
6.7084860801696777344e-01,1.7957231402397155762e-01,3.1792616844177246094e-01
4.6085008978843688965e-01,8.2613128423690795898e-01,8.2251727581024169922e-01
8.2455945014953613281e-01,5.3213453292846679688e-01,6.5293061733245849609e-01
6.0919082164764404297e-01,1.4126729965209960938e-01,5.4499560594558715820e-01
9.0218387544155120850e-02,5.5072319507598876953e-01,9.9967074394226074219e-01
7.9167431592941284180e-01,2.3649595677852630615e-01,1.0461623966693878174e-01
7.6755911111831665039e-01,5.7772523164749145508e-01,8.1515169143676757812e-01
6.3685774803161621094e-01,6.4504671096801757812e-01,9.8150694370269775391e-01
9.0881943702697753906e-02,9.4495940208435058594e-01,5.9720575809478759766e-01
5.2450025081634521484e-01,8.3465707302093505859e-01,2.8336772322654724121e-01
5.4739862680435180664e-01,5.6615102291107177734e-01,2.7253559231758117676e-01
7.4282497167587280273e-01,7.4502170085906982422e-01,6.5757632255554199219e-01
4.1709640622138977051e-01,6.1493214219808578491e-02,8.1364470720291137695e-01
5.0002124160528182983e-02,2.3202554881572723389e-01,9.0669631958007812500e-01
3.0966213345527648926e-01,9.3746644258499145508e-01,2.0261645317077636719e-01
6.1521500349044799805e-01,9.5330697298049926758e-01,1.5786001086235046387e-01
2.8263601660728454590e-01,1.6771882772445678711e-01,8.5958427190780639648e-01
9.1049093008041381836e-01,1.2184283882379531860e-01,4.7067910432815551758e-01
5.0956916809082031250e-01,6.0797142982482910156e-01,8.7348401546478271484e-01
7.4164551496505737305e-01,1.1846956331282854080e-03,9.4865643978118896484e-01
6.4731502532958984375e-01,8.2936719059944152832e-02,3.1183981895446777344e-01
5.4088670015335083008e-01,1.3796602189540863037e-01,2.1290932595729827881e-01
3.3414223790168762207e-01,8.5537242889404296875e-01,3.8327258825302124023e-01
8.4578579664230346680e-01,2.8293490409851074219e-01,4.2423993349075317383e-02
5.4794174432754516602e-01,8.4683108329772949219e-01,4.4969037175178527832e-01
8.6843603849411010742e-01,3.3470785617828369141e-01,2.7844071388244628906e-01
8.1979525089263916016e-01,4.6367278695106506348e-01,7.5457406044006347656e-01
2.6772633194923400879e-01,4.3115481734275817871e-01,2.1752072498202323914e-02
3.9984071254730224609e-01,2.3987363278865814209e-01,2.3581252992153167725e-01
9.4871395826339721680e-01,8.5525351762771606445e-01,6.7827081680297851562e-01
4.9982084892690181732e-03,1.9417023658752441406e-01,2.3699040710926055908e-01
3.5508838295936584473e-01,4.0385782718658447266e-02,7.2307497262954711914e-01
3.7563413381576538086e-01,2.7046544477343559265e-02,7.3137003183364868164e-01
6.4069223403930664062e-01,3.2860416173934936523e-01,3.7867844104766845703e-02
6.4379274845123291016e-01,2.7957541868090629578e-02,1.0661187022924423218e-01
9.6812045574188232422e-01,7.8335517644882202148e-01,3.6105886101722717285e-01
7.9641979932785034180e-01,1.5885521471500396729e-01,8.3210498094558715820e-01
7.8750067949295043945e-01,7.0136362314224243164e-01,4.7381177544593811035e-01
3.0768790841102600098e-01,1.4860105514526367188e-01,6.7584007978439331055e-01
3.1976529955863952637e-01,8.9268665760755538940e-03,1.2295406311750411987e-01
8.7105375528335571289e-01,9.3281549215316772461e-01,4.8463121056556701660e-02
8.1671202182769775391e-01,2.6627254486083984375e-01,1.4631944894790649414e-01
1.8234197795391082764e-01,3.6786276102066040039e-01,3.1665542721748352051e-01
2.6780167222023010254e-01,5.3842371702194213867e-01,8.7212496995925903320e-01
